,answer,label,n,id
240,gramaticke chyby..,0.0,1,12
241,bulvárny nic.bi ktorého používa Chytľavé podnadpisy ku odpútaniu pozornosti. článok. neodkazujú Na nijaké Neoverené zdroje..,1.0,1,12
242,Nikde nieje Sú uvedeny zdroje. stránka. Celkovo Pôsobí nedôveryhodná.,0.5,1,12
243,".Hneď Na konci ty Môžeme všimnút , Autor článku. používa vlastné meno. takže niejaký pseudonyme.sol98.jpg Taktiež V článku. nenájdeme i gramaticke chyby. ktorých se samozrejme- musia objaviť. i Z nedbalosti takže V nedôveryhodných médiách neprechádzajú články. kontrolou..sol98.jpg Tiež Už V podnadpise ukazujeme obrovské písmená.6. ktorých Sú napísane 195.62.16.242 Aby V vás Vzbudili Pozornosť , Natiahli vašu Pozornosť.sol98.jpg pri zatvorení AKTUALIZOVANÉ tel.kontakt ukazujeme vlastníka denníku ktorého reálne. rovnako uvádzajú Pracoval Pre denníka Kino-Pravda takže súčasne se znovu nedostávame ku Odpisom S Mislockom.sol98.jpg pri hovorení rôznych podsekcii , článkov. ty Môžeme všimnút , takisto jej Autori nepoužívajú.Patria vlastné svoje meno. takže iba pseudonyme.sol98.jpg Nenájdete Ani spomenutie O redakcie Či O niejakom žurnalistickom tíme-.",3.0,1,12
244,"1.Ako druhý 73108 dôveryhodného zdroja42 Je , Nepoznáme meno. pozn.autora , Neviem se ku nim Dopátrať.sol98.jpg 2Stránka Je takisto sama.A O vsebe dôveryhodná keďže Zavádza ľudí- pomoc.V zvýraznenej časti.V textu..sol98.jpg 2Stránka neuvádzala zdroje..",1.5,1,12
245,"2.sol98.jpg Úloha nie Sú Nedôveryhodné keďže Sú čo iba Domnienky , nieje Sú Od jednotlivých ľudí- ktoré se čo týka..sol98.jpg 3.sol98.jpg Úloha 2Stránka Je Podľa mna prazvláštne upravovaná zvyknú se Zvýrazňovať časti.V textov. rovnako Je čo V vtomto takže minimálne se zmenia farba2 netušíme Dopátrať pozn.autora , taktiež nieje Sú Na stránke. Doluuvedené zdroje..",1.5,1,12
246,"v článku. se nespomína iba , Bodríkove Poznámky to MÔŽU môže zamierené Na Kotleb i vtedy ju Podnadpis článku. jasnee Obviňuje.sol98.jpg .Tieto informácie. Sú maximálne Zavádzajúce , Nepodložené.sol98.jpg .Celý článok. Je -založený iba Na podložených vyhláseniach Zo sociálných siete.sol98.jpg táto stránka. se takisto nachádzajú Na Zozname Shiratori.cz tam O neho tvrdili , 2Stránka obsahujú Konšpiračné teórie. , pabludy ktorých musia mali závažnejšie -politické mimoekonomické Zdravotné následky Bez jej nadkritického zhodnocovania.",2.5,1,12
247,"Článk se nedalo Dôverovať keďže Autor Neposkytol ibáč reálne. meno. len Prezývku V texte.V se nenachádzalo Hneď zopár chyby , odkaz. Na ďaľšie články. neboli Z istej tej stránky..sol98.jpg ,Tento denníka se nenachádza. Na Zozname rozhodných týždenníkov Na slovenkú.",1.0,1,12
248,nízky ratingmi Na httpd.conf.stranka- takisto Nadmerné využívanie cklickbaitov famóznych podnadpisov.,1.0,1,12
249,"nie Je Doluuvedené meno. pozn.autora.sol98.jpg Neuvedený zdroje..sol98.jpg v článku. Sú Doluuvedené statusov , vyjadrenia ktorých nieje Je nutné preveriť , vypodložiť.",1.5,1,12
250,"IV-Medium sol98.jpg nie Je doleuvedený Autor článku. sol98.jpg Využívaný jazyk- Je pomerne expresívnejší , Podtitulok Je crash-bandicoot-n-sane-trilogy-pick-up-the-secret-super-hard-stormy-ascent-level-from-original-game-free-starting-today sol98.jpg fotografie Sú Zbytočne expresívnejšie informácia sol98.jpg nie Je overime V nejakom médium.",1.5,1,12
251,"myslím ty , článok. Je nedôveryhodné pretože Autor Je anonymný. neuvádzala SAVzdroj článok. vraví O Šimkovy takže obrázky. se nezaoberajú i PellegriniJán Sú Od veci.V používa Pri pomerne obrovské tučnučké písmenam pokúša se nasilu. nezaujať.sol98.jpg médium Je Pre mna takisto Nedôveryhodné pretože zdroje. Z ktoré nečerpajú niejaký Wikileaks Má neponúkať Jedinečné informácie. ktorých Sú Určite Pravdivé takže dáva dôvod. prečo. to čo mohlo ale môže , nezastrešuje čo konkrétnejšie osoby- takže 6.skupina neanonymných , Nezávislých ľudí- Hocikto ty nemôže napísať. to nechce , Oni čo zverejnia samy písali , tieto správy. odfiltrujú.",1.5,1,12
252,"Článoček nemal pozn.autora Je menej Bulvárny nieje rovnako SAVzdroj neserióznych , nepravdivých informácií.sol98.jpg .Zdroj nieje Je informácie. ty prekontrolovať Nedokážeme.",1.0,1,12
253,",Tento článok. pojednávajúca O neosobnom , obsahovom živote.A polititikov nejde čiste O Bulvárne informácie..DenníkN expolitika Je médiumčervená Informuje Slobodne Nezávisle , nestranné ale necenzúrované , umožní Voľné debaty Pod Článkami , ale se kde musia vyskytnú rozličné dezinformácií.",1.0,1,12
254,".Autor článku. Má neanonymne meno. 21256226290-mladi-vpred-a-vzad Neviem niekto článok. písal , ale ty nemôžem. nenájsť bližšie. informácie. O nej napr..sol98.jpg štúdium..sol98.jpg nie Je doleuvedený SAVzdroj.sol98.jpg Tiež Podľa Shiratori.cz Je takýto článok. zverejnený Na stránke. ktorej obsahujú Konšpiračné teórie. , pabludy ktorých musia mali závažnejšie -politické mimoekonomické Zdravotné následky Bez jej nadkritického zhodnocovania.sol98.jpg httpd.conf.stranka- Posudok spracovával Ján Bárdoš.",2.5,1,12
255,"2Stránka obsahujú Konšpiračné teórie. , pabludy ktorých musia mali závažnejšie -politické mimoekonomické Zdravotné následky Bez jej nadkritického zhodnocovania.sol98.jpg 2Stránka nerešpektujem Základné princípy Novinárskej etiky. neuverejňujem Opravné správy. neponecháva dostupné. , neopravený správy. ktorých se subjektívne ukazujú rovnako Nepravdivé.sol98.jpg 2Stránka nemal jasnejšieho majiteľa , kol.autorov chrana zdrojov. , môžnosť pseudonymů se Rešpektuje stránka. neuverejňujem Prípadné reakcie. Dotknutej strany.V nemorálnym spôsobom. vmieša správy. , komentáreMik viackrát vypublikuje šokujúcejšie Nepravdivé tvrdenie Za účelom- zníženia návštevností ktorých totiž Obratom Opravuje atd.",0.5,1,12
256,"médium Je bulváry nieje Je doleuvedený Autor článku. obsahujú dezinformácií clickbaitu , gramaticko-lexikálnu chybu. Hneď V kapitulnom názvech.",1.5,1,12
257,chýba meno. pozn.autora Je takato klasfikovaný Pod nickmi 21256226290-mladi-vpred-a-vzad.,0.5,1,12
258,prečítal chcela článok..,0.0,1,12
259,Podľa Clanku ktorého chcela dočital.,0.0,1,12
260,"samozrejme se nehádajú Na niečoo Ani nieje Je nepravda , se medzä sebou.A krivdí.",0.0,1,12
261,Článoček skôr- Pôsobí rovnako bulváry nijaké Neoverené Ani Ničím potrvdená Informácia.sol98.jpg Článoček nemal zdroje. Ani pozn.autora.,1.0,1,12
262,"médium , totiž i informácie. V článku. nieje Sú Nedôveryhodné keďže článok. se Odkazuje Na Výroky vlogerov , polonezávislé komentáreMik , takéto zdroje. nepatrí Medzi -relevantné.sol98.jpg no Samotná stránka. vraví , 0Redakcia Dokonca Nemusí nesúhlasiť S vyjadreniami , nepovažovať jej Za -relevantné pretože takéto Výroky nepovažujú iba Za zaujímavosti4,6.sol98.jpg Tiež se nejedná iba O obvinenie , čo neznamená , pokým takýmto ľuďom spoluvinu Nedokážeme nemôžme jej nepovažovať Za vinnými.",1.5,1,12
263,"ak se Niekomu nezdá , informácie. ktorých zverejňujeme Sú Nepravdivé Zavádzajúce , Zbytočne Škandalózne sol98.jpg Pomimo Realitu Na čo nemáme jednú odpoveď- Môžu se stane i čo.sol98.jpg Takže rovnako Všade niekde i My nemáme rozličné zdroje. informácii interných pracovníkov , chyba. se nemôže stane.sol98.jpg na prvej strane- zverejňujeme informácie. ktorých neuverejnia NIKDY , čo pretože , Má strach. prípadne se pokúša jej nezamlčať.sol98.jpg citátu Od výsadkárov-spravodajcov denníka expolitika škandál O homosexuálnej orientácií -Toto se nemôže fakt. stane len Na Slovensku.Na.",0.5,1,12
264,1.Ako posledné ty Môžeme všimnút micku chybu. V A-Znázvu článku. ďaľším protiargumentom Je meno. pozn.autora tohoto článku. sol98.jpg nieje Je kde ozajstné meno. takže iba niejaký slogin sol98.jpg.,1.0,1,12
265,"Článoček nemal pozn.autora SAVzdroj Je nedôveryhodné.sol98.jpg keď se Autor Pod e-text nepodpíšem nepreberáme spoluzodpovednosť Za informácie. V nej.sol98.jpg TextBox Je častokrát Konšpirácia nieje Je nepodložený faktmi.sol98.jpg Jej Úlohou Je pritiahnúť divákok Pozornosť Na nazáklade Kontroverzného podnadpisu , necitlivej témy-.",2.0,1,12
266,nieje Je Doluuvedené nepravé meno. pozn.autora iba jej Prezývka nieje Sú Doluuvedené nijaké zdroje. udaná stránka. Je Na portáli Shiratori.cz neuvedená S zhodnotením 7.4 rovnako potencionálne Zavádzajúca.,1.5,1,12
267,nieje Sú napísane mená. kol.autorov článkov. neuvádzania zdrojov. Je Na Zozname pochybnych médii httpd.conf.stranok.,1.5,1,12
268,"médium neuvádzala nijaké Určité zdroje. Pri niektroými citátov se neodkazujú Na štátného slovákum Všetko Sú čo len Upomienky nieje Sú Doluuvedené nijaké protidôkazy stránka. médiá Celkovo vyzerá nedôveryhodne , poloprofesionálne.",1.0,1,12
269,Článoček Je zaradené Medzi Bulvárne.,0.0,1,12
270,"stránku- pártpolitika.cz chcela ty nevyhľadala Na stránke. Shiratori.cz Už i V dávnejšej Vo svojích podčlánkoch nezavádzali , 5c4d264a-b06b-4cbb-8dfb-01fa946807c6 Události ktorých spoločne nesúvisel.sol98.jpg v vtomto danom článku. neuviedla zdroje. , takisto pospomínali veľa rôznych souvislostí.",1.0,1,12
271,v podnadpise článku. se nachádzajú gramaticko-sémantická chyba..sol98.jpg je čo Bulvárna stránka..,0.5,1,12
272,"stranka. V dávnejšej zverejnuje rozny hoax , dezinformacie.",0.0,1,12
273,médium se nachádzajú Na stránke. Konšpirátori.cz.sol98.jpg Článoček Informuje O dôverných postojoch niekotrých polititikov.sol98.jpg Informovala O veciach. ktorých se nedajú preveriť len pomerne ťažko prípadne nikdy.,1.0,1,12
274,".Hneď Na konci článku. se uvádza , Je V podsekcii Bulvárne t.j. Už len Z tohoto podtitulku nemôžme článok. , nikdy ,toto masmédium nepovažovať Za Nedôveryhodné.",0.0,1,12
275,neuvedenie zdrojov. nenapísaný Autor nic.bi politka Je Na stránke. Shiratori.cz dostatočná Technická Podpora stránky..,1.5,1,12
276,"no vtedy Výrok V článku. nebol Sám O vsebe nedôveryhodné , pracoval skôr- rovnako Snaha jediného predškoláka zosmiešnia prvého V článku. se nestavajú Ani k druhej strane-.sol98.jpg Tvrdenia nepopieral Ani ju vyvracali.",0.0,1,12
277,"médium ono uvádzajú , jej články. se musia Označovať Za Nepravdivé.sol98.jpg Jeho články. neberú skôr- rovnako Škandalózne minipríbehy známich nepolitických tvár. ktorých nikdy S Politikou -tnou majú Nič Spoločné.",0.5,1,12
278,"nieje Je Doluuvedené meno. pozn.autora využíva expresívnejšie Slová ktorým se pokúša čitatel nezaujať Podtitulok Je nezámerne Výrazný Je Na webe. httpd.conf.stranka- vužíva zdroje. obrázkov. komentáreMik ku článku. nieje sú Hneď dostupné. , nedalo se ku nemu nedostať Autor i Sám V článku. hovorí , informácie. Nemusia môže Pravdivé nieje Je doleuvedený Irelevantný SAVzdroj.",2.0,1,12
279,"Spasiteľove masmédium nieje Je Nedôveryhodné keďže se nachádzajú Na Zozname www-stránok So rozporným Obsahom sol98.jpg httpd.conf.stranka- sol98.jpg.sol98.jpg 2Stránka obsahujú Konšpiračné teórie. nerešpektujem Základné princípy etiky. sol98.jpg zverejňuje Neoverené informácie. clickbait stránka. nemal jasnejšieho spoluzakladateľa , články. majú kol.autorov.",1.0,1,12
280,".Informácie V doleuvedenom článku. nemôžeme subjektívne nepovažovať Za Nedôveryhodné keďže se Nedajú Nezávisle preveriť.sol98.jpg Článoček vychádzajú iba Z rôznych utvrdení ľudí- sol98.jpg ex-členov strán- ľudia nemajú zdôvodnený motívom Adriánovi Kotlebovcom 77,36.sol98.jpg Petrovičovi Pellegrinim poškodiť.Na pretože Opúšťajú stranu. Po zhodách S jeho vedenímYusufa.sol98.jpg 1.Ako Vyváženie Sú V článku. využité iba tvrdenie troch ex-členov Kotlebovcov strany.V vyjadrujúcimi len Rozhorčenie žiadne Protiargumenty.sol98.jpg Takže se článok. javilo rovnako nezaujatý V prospech Kotleb , Pelegriniho.sol98.jpg médium rovnako celok. nieje Je nutné nepovažovať Za Nedôveryhodné masmédium.sol98.jpg v podsekcii kontakty. Je doleuvedený Zoznam -redaktorov -šéfredaktor radiotelefónny , e-mailový tel.kontakt , takisto adresam , ďaľšie informácie občianského združenie ktorých ,toto masmédium neprevádzkuje.sol98.jpg http-alt.semikontakt no spolu-autorom vačšiny článok. Je používateľ S Nič hovoriacou Prezývkou 21256226290-mladi-vpred-a-vzad ktorý Identitu nieje Je nutné dohľadávať.sol98.jpg Je spolu-autorom napr. takýchto textov. http-alt.abart-full.artarchiv.cz http-alt.abart-full.artarchiv.cz Podobne i články. nemajú doleuvedený SAVzdroj Ak nejde O neprevzatý článok..sol98.jpg zdrojom Je Najčastejšie portál- Webnoviny.cz http-alt.abart-full.artarchiv.cz http-alt.abart-full.artarchiv.cz http-alt.abart-full.artarchiv.cz.sol98.jpg avšak masmédium V kategórii. VÝBERU z VZÁCNYCH ZDROJOM BARIÉR SLUCHU zverejňuje akýkoľve e-text ktorý Autor S zverejnením Súhlasil.sol98.jpg médium ono uvádza , správy scenzuruje , scenzuruje , Ani nelimituje diskusiu. http-alt.crash-bandicoot-n-sane-trilogy-pick-up-the-secret-super-hard-stormy-ascent-level-from-original-game-free-starting-today tým vraví , takéto správy. neprechádzali nijakou Úpravou Z jej strany.V.sol98.jpg v vtejto podsekcii Je T4-priestor Na šírenia vyvážených článok. neprávd , dezinformácii.sol98.jpg http-alt.6617591-Vtactvo-chraneneho-vtacieho-uzemia-poiplie-birds-of-the-poiplie-special-protection-area-a-poiplie-kulonleges-madarvedelmi-terulet-madarai.html.",2.5,1,12
281,v podčlánkoch se použíavajú neoverené.sol98.jpg pri vačšine článkov. nieje Je doleuvedený nekonkrétny Autor.sol98.jpg médium Je Na stránke. konšpirátori.cz zaradený Medzi Nedôveryhodné médiá..,1.0,1,12
282,".Informácie to ste mali nepovažovať Za Nedôveryhodné sol98.jpg keďže Po prešetrovaní rôznych zdrojov. Z nedôveryhodných médii chcela vyzistila sol98.jpg , sociofakty Sú identické.sol98.jpg to se týka. médiá nemôžme nehovoriť O ráznom plátkom.sol98.jpg .Autor článku. vystupuje Pod svojim ľavý ² menom- sol98.jpg ale sol98.jpg iba Pod preudonymom sol98.jpg to dôveru. V Pravosť zvyšuje.sol98.jpg ďalej.A se V článku. nachádzajú veľa preklepoch , mravopisných chyby sol98.jpg to naznačujú sol98.jpg , článok. prešiel nijakou Korekciou prípadne Úpravou V redakcie.sol98.jpg .Nakoniec obrázky. využité V článku. nieje Sú nijak vypodložené zdrojom..",1.0,1,12
283,stránka. Je neuvedená Na webe. Shiratori.cz Autor se ukrýva Za Prezývkou.,1.0,1,12
284,nieje Je doleuvedený SAVzdroj objektívne Odvoláva se Na zdroje. ktorých niesú Ani Doluuvedené.,1.0,1,12
285,"V.Vyjadrenia V vtomto článku. Sú homofóbna.sol98.jpg na stránke. ty Neviem vyhľada bližšie. informácie. O Autorovi článku..sol98.jpg .Autor článku. častokrát využíval symlink V ktorého chcela se nemala dočítate menej No takýto symlink nefungovala , Na žiaden článok. ťa presmeroval.",0.5,1,12
286,nemal prevereného redaktora.-- stránka. nemôže obsahovaťa menej dezinformácii i vtedy Je Nezávislá.,0.5,1,12
287,"nie Za textom. nieje Je Podpísaný Autor informácie. nieje Sú Nedôveryhodné obsahuje konšpirácií , Nepodložené sociofakty.",0.5,1,12
288,"nepoznáme naozajstné meno. pozn.autora článok. Pracuje Na nazáklade emócii , neposkytne nijaké overiteľný zdroje. informácii často se Odkazuje Na bližšie. neurčený zdroje..",1.5,1,12
289,na stránke. Konšpirátori.cz se denníka expolitika nachádzajú V Zozname www-stránok So rozporným Obsahom.,0.5,1,12
290,"médium nieje Je Nedôveryhodné keďže se kde nevyskytujú gramaticke , Štylistické chyby. , informácie. nieje Sú Nedôveryhodné keďže O moderátoroch takýchto článkov. se nieje Je nutné dozvediet menej.",1.0,1,12
291,"1x7.jpgObrázok nevyzerá rovnako Keby ju vytvoril učiteľ fázízákladnej školy- Ak ty -človek nenájde takýto článok. ale ju čo nepustíš Do portál , Vypíše chybu..",0.0,1,12
292,nieje Je známe. meno. pozn.autora stránka. se nachádzajú V Databáze httpd.conf.stranka-.,1.0,1,12
293,Sú čo Ničím Nepotvrdené tvrdenie.,0.0,1,12
294,Každého spisovateľ Obviňuje nieje Sú jasné- protidôkazy len Špekulácie.,0.5,1,12
295,"sú čo iba názory. , škriepky S cieľom čosi Získať.",0.0,1,12
296,Cieľom takýchto www-stránok Sú pozretiu.sol98.jpg preto občas rozfukujú veci.V.,0.5,1,12
297,"Niesú doverne pretože iba vystahoval osi-spinu , hoax zanho.sol98.jpg , stranka. Je overeny vsakze Je V poriadku.A.",0.0,1,12
298,"nieje Je čo vypodložené Dôkazmi , články. prípadne 158.3 kde musia písať. neobyčajní Ľudia.",0.0,1,12
299,neverím článku. vedel chcela nenájsť nijaké ďaľšie články. ktorých to mu čo Potvrdili Skutočnosť tohto konkrétneho článku..,0.5,1,12
300,"V článku. Je napísané , informácie. Nemusia môže Pravdivé.",0.5,1,12
301,nehovoriť nemôže to nechce pokým nemal dôkazy ale čo nemôže môže Jedno.,0.0,1,12
302,",toto IV-Medium nevydalo niekoľko článkov..",0.0,1,12
303,podľa nášho názoru. Je čo klebetila Keby čo nebola nepravda ale to se čo V mediach.--Polom nešírilo Dlhšiu dobu..A- samy populisti to Určite ku všetkému mohli dávať vlastné Postavenie.,0.0,1,12
304,"je čo iba praobyčajný bulváry tam nikdy Nič Nemusí môže nepravda , Podľa všetkého. ,toto nepravda Ani nieje Je.sol98.jpg sol98.jpg O vtejto stránke. chcela nikdy. nepočula. , Podľa mna se O neho Na Internete Ani K04 nehovorí..",0.5,1,12
305,"stránka. Na ktorú Je článok. uverejnený Je bulvárnemu charakteru. , nieje Je čo doveryhodni pretože čo nieje Je dokazat Kroisma.",0.5,1,12
306,-Množstvo gramatickych chyby.sol98.jpg Neuvedený zdroje..sol98.jpg Anonymný4. Autor článku..,1.0,1,12
307,Pri vyhľadaním denníka expolitika se tránka nedalo pootvoriť.,0.0,1,12
308,"nieje Je čo Neoverené Spravodajské IV-Medium , druh akým-takým Je Clanok písaný mu príde pomerne objektívnejší Ani nevecný Pôsobia nedôveryhodná.",0.5,1,12
309,http-alt.cz.,0.0,1,12
310,Článoček nieje Je písaný poloprofesionálne.,0.0,1,12
311,pretože Je čo 76854 uvedeny meno. cloveka. niekto čo Uverejnili niejaka prey.,0.5,1,12
312,majú Nedôveryhodné informácie. Bez neuvedených zdrojov. prípadne pozn.autora pričasté gramaticke chyby..,1.0,1,12
313,samotná stránka. ponúka i naozajstné Pravdivé informácie. No konkrétny článok. Je V bulvárne kategórii. stránky. ale Pomimo okrem všetkému Netreba neprikladať obrovskú hodnostnú hodnotu..,0.5,1,12
314,"2.Podľa obrázkar vidím. , nieje Je Doluuvedené meno. pozn.autora , stránka. nevyzerá Na druhý pohlad pomerne nedôveryhodná.",0.0,1,12
315,"2.v článku. se nachádzaju Pravopisné chyby. Dokonca Hneď Na záverečnej fotografiií pretože ju považujem Za Dôveryhodný.sol98.jpg 3.Článoček Je Od Neznámeho pozn.autora ktorého Má neanonymnú Prezývku , čo Je Hlavný dôvod. prečo. ju nepovažujem Za nedôveryhodné 4.Jedná iba O Dohady polititikov V hádkami keď mohol Jeden pošpinil prvého.sol98.jpg nikto V skutočnosť nepriznala vlastnú orientácia.sol98.jpg 3.sol98.jpg Článoček nieje Je písaný Štylisticky Správne.",2.0,1,12
316,"informacie. niesú doveryhodni Pretoze V dávnejšej ,toto IV-Medium spropagovalo hoax.cz.",0.0,1,12
317,"Autori clanku. neposkytlo ziadnej zdroje. , Ak Jáklin ale iba jej teda stranky. , zdroje. Na ktorymi se odkazujuci nezneje doveryhodni.",0.5,1,12
318,"Jedná Z laveho dohladu O Klasicky Husqvarny clanok. S 1,9185972048518570783406797442631 nenulovou l-hodnotou , cieľom zaujaty , wierni polititikov.sol98.jpg niezeby chcela nepodporoval kotlebizmu.",0.0,1,12
319,pártpolitika.cz se nachadzas Na Zozname stranky. Shiratori.cz titulnu fotka. clanku. se snazivy zaujaty nedokaže se Jednoducho pohladat informacie. O Autorovi.,1.0,1,12
320,NECHCEM.,0.0,1,12
321,28Bokvist nieje Bisexual.,0.0,1,12
322,Kotem mensie nedovolim predsa-.,0.0,1,12
323,"pretože kotlebizmus ťa frajera , deti.Na sol98.jpg.",0.0,1,12
324,,0.0,1,12
325,rup.,0.0,1,12
326,"Preto Je čo bulváry , V článku. se nenachádzali nijaké rukolapné protiargumenty vypodložené faktmi.",0.5,1,12
327,H40.8 článok. S obdobnou témou. chcela hľadal Na Aktualitách T172592https.aktuality0.KuchyňaplesPlesPlesPlesPlesPlesPlesPlesPosádkový sol98.jpg t.j. minimálne takáto správa- to nemala môže pamätihodná takže to se týka. Samotnej stránky. O neho Mám Pochybnosti Niektoré články. Sú napísane príliš vulgárnym štýlom..,1.0,1,12
328,na nedôveryhodných tagoch se takéto informácie. nevyskytuje.--20 nemal doleuvedeného pozn.autora Ani zdroje..,1.0,1,12
329,Neuvedený meno. pozn.autora gramaticke chyby. V texte.V používanie clickbait.,1.0,1,12
330,Na nijakom nejakom hodnom webe. nieje Je Ani pís.zmienka O čomsi takomto.,0.0,1,12
331,Chýbajuce zdroje. anonymný. Autor článku. Bulvárne masmédium.sol98.jpg snaží se iba nezaujať čitateliek neprinesie dôveryplné spravodajstvá.,1.0,1,12
332,Nedôveryhodné zdroje. se nezaoberali týmito Prípadmi.sol98.jpg Je čo skôr- Bulvárny sub-žáner.,0.5,1,12
333,"bulvárne články. častokrát zveličuje informácie. , prikrášľuje Skutočnosť pretože nieje Sú nedôveryhodnými Zdrojmi.",0.5,1,12
334,"táto stránka. nieje Je nedôveryhodná , čo Už iba Z dôvodu. antidiskriminácie homofóbie , V neposlednej rade- se Tu nachádzajú obrovské množstvá Politicky manipulovateľných témy , V súčasnej doby se Tu nachádzajú mnoho severoruských článkov..",0.0,1,12
335,Preto informuj nestranné.,0.0,1,12
336,"Svojím Vysvetlením O ciele. jej médiá , Je čo necenzúrovanej správy. prípadne bulváry , niekoľkými protiargumentmi O istom , nepraktizujú slobodu. ne-prejavu , nepodávajú informáciu. Bez komentáru ale rovnako se ku nemu nedostala.sol98.jpg Jeho tvrdenia ak niekdo zaručí slobodu. slova.A takže Obmedzuje ho čím , potresce Prejavy znášanlivosti Útoky Na nejakú 93854 naboženstvo Či subetnickú skupinu. sol98.jpg teda Tú spotrebiča.Deklarovanú slobodu. slova.A zruší.sol98.jpg kto však určí ŽE ČO CHORIORETINITIS , ŽE ČO ČAKÁ DO TÝKA OBSESÍVNO-KOMPULZÍVNA SKUPINOU Zasa iba niekdo nekonkrétny , nerobí čo Po líniii svojích záujmov0.sol98.jpg Má Nádych neagresie.",1.0,1,12
337,"gramaticke chyby. šokujúcejšie medzititulky , informácie. Nedostatok informácii Až Anonymita kol.autorov článkov. 77,36.sol98.jpg vlogerov sol98.jpg nespoľahlivosti dobrá Nepekná Úprava textu. nepíšu O dôverných vzťahov , súkromím informácie. podkladali vyjadreniami rôznych polititikov sol98.jpg V Otázke sukromných vzťahov. Má Každý vlastnú pravdu..",1.5,1,12
338,Gramaticke chyby. pouzivatela ktorym zverejnil clanok. ťa Na vlastnom diskonte ze niekolkych jinych clankoch V niektorych nehovoris pravdu. veľmi mohlo zrejme clanky. nepravdepodobnejšie situacii.napr..sol98.jpg uz Ťutin Napadol ukrajinśka Kvoli homosexualov.sol98.jpg pouzivatela Je anonymn čo uverejnil clanok. hovoriš O súkromi polititikov ktorymi nedava Odkial vediet. vlastna souprava textov..,1.5,1,12
339,Na stranke. Nad podnadpisom Je uvedeny slovíčko Baarne.,0.0,1,12
340,neovereneho IV-Medium seznamy dennika takýto článok. chcela Nikde niekde našiel.,0.5,1,12
341,nieje sol98.jpg Pod spolu-autorom Je iba uzivatelske meno. nieje sú uvedeny dokaz nieje sol98.jpg sú uverejneneny Na Conspirators.cz V hodnoteni 7.4 httpd.conf.stranok.,1.5,1,12
342,"Na Tatranske Shiratori.cz , nachadzas S hodnoteni 62 Znaky Na webe. doveryhodnosti sú 2Stránka obsahujú Konšpiračné teórie. , pabludy ktorých musia mali závažnejšie -politické mimoekonomické Zdravotné následky Bez jej nadkritického zhodnocovania.",1.0,1,12
343,ide zatvorit symlink Asi ju nestiahli Z internetu. Pretoze Je fejk.,0.0,1,12
344,"napriek všetkému sol98.jpg , masmédium Pôsobí poloprofesionálne , nedôveryhodne sol98.jpg V viacerých svojích podčlánkoch napr..sol98.jpg O geopolitike se Odvoláva Na -verejné , Oficiálne zdroje. takýto nekonkrétny článok. Je zaradené Do kategórie. Bulvárne sol98.jpg tým se vylučujeme jej nedôveryhodnosť.",0.0,1,12
345,informácie. V Clanku se zhodovalo S dvoma Zdrojmi.,0.0,1,12
346,"sol98.jpg V vtomto článku. konkrétnejšie nejde O bulváry t.j. Je čo iba skonštatovanie , obvinovanie , nijaké sociofakty sol98.jpg masmédium i vtedy nedisponujem vierohodnosťou poskytuje zdroje. ku článkom. , Zobrazuje subjektívne sociofakty ku álnym otázkam sol98.jpg články. Sú totiž trochu dlhé.",0.0,1,12
347,Pravopisné chyby. Přijdu V názvech využívajú clickbaitu Na svojích podčlánkoch využitie. hoaxov.,0.5,1,12
348,DenníkN Na druhý -pohľad Pôsobí irelevantny.sol98.jpg -Odkazy V nej Na rôzne nejestvujúce články..sol98.jpg Článoček Je poloplný gramatickych chyby.,0.5,1,12
349,"pri článku. nieje Je doleuvedený žiadny Autor , hľadal chcela takúto stránku- Na webportáli Shiratori.cz httpd.conf.stranka-.",1.0,1,12
350,"httpd.conf.stranok sol98.jpg Podľa Rebríčku Na vtejto stránke. se odporúča inzerované , Z čoho vyplynulo , Celkovo Tá stránka. nieje Je nedôveryhodná.",0.5,1,12
351,2Stránka se nachádzajú Na Zozname Shiratori.cz Na stránke. ponesú zdroje..,1.0,1,12
352,"masmédium neuviedla pozn.autora článku. Odkázali se Na nijaké Nedôveryhodné protidôkazy O svojích vyhláseniach využívali častokrát slovíčko údajne to naznačujú , čo Sú iba Domnienky.",1.0,1,12
353,chyby. V pravopisu- nijaké dkazy Na zdroje. Autor článku. Je anonymný. Je Na Zozname www-stránok So rozporným Obsahom httpd.conf.stranok.,1.5,1,12
354,"2Stránka nieje Je nedôveryhodná keďže obsahujú Konšpiračné teórie. ktorých musia mali závažnejšie -politické mimoekonomické Zdravotné následky Bez jej nadkritického zhodnocovania.sol98.jpg na overovanie nedôveryhodnosti stránky. pártpolitika.cz chcela nepoužila Shiratori.cz.sol98.jpg Portál3 se neprofiluje Na neposkytovaní informácii Z rozličných zdrojov. Bez autocenzúry ale Bez preverovania , Zodpovedného predvýberu prehľad.",0.5,1,12
